"","author_id","possibly_sensitive","id","text","created_at","twitter","sexe","age","majo","num_deptmt","groupe_sigle","parti_ratt_financier","nb_mandats","age_group"
"225409","247895631",FALSE,"953608453657948160","Enfin, le gouvernement abandonne le projet d'aéroport de #NDDL, absurdité écologique et économique. Les zadistes ont contribué à cette prise de conscience au service de l'intérêt général. Ils doivent être remercié·e·s et non brutalisé·e·s.","2018-01-17T12:42:27.000Z","lachaudb","M",37,FALSE,"93","LFI","La France Insoumise",1,2
"1081469","2712326416",FALSE,"1501140544407363587","En ce 8 mars, journée internationale des droits des femmes, je rappelle mon soutien à toutes celles qui se battent au quotidien pour ces droits, contre les violences et pour une société paritaire. Je suis fier de soutenir @Anne_Hidalgo classée comme féministe par @osezlefeminisme https://t.co/S3RISOPcQX","2022-03-08T10:19:30.000Z","JAviragnet","M",61,FALSE,"31","NG","Parti socialiste",1,4
"235287","864077786209812480",FALSE,"1440345244587806730","<U+0001F3DB> À @Economie_Gouv avec @BrunoLeMaire et @olivierdussopt qui présentent aux députés de la majorité @AN_Finances le futur projet de loi de finances. 

<U+0001F449> Un budget ambitieux qui combine relance et poursuite de la baisse d'impôt ! https://t.co/nDwKwxgQaS","2021-09-21T16:00:41.000Z","BenjaminDirx","M",38,TRUE,"71","LREM","En marche !",1,2
"1487490","38170599",FALSE,"1126159963771027458","<U+0001F4FA> Le Général de Gaulle, c'était l'indépendance nationale, Macron quant à lui est soumis à Bruxelles ! 

#BFMStory","2019-05-08T16:20:33.000Z","dupontaignan","M",56,FALSE,"91","NI","Debout la France",2,4
"649999","311601642",FALSE,"1194561546594201601","""Je vivais avec 300€ par mois, j'ai été obligée de travailler à l'usine et de voler de la nourriture. On est obligé de penser au suicide.""

La pauvreté est devenue une étape pour trop de jeunes. Ce témoignage de Monia Kashmir m'a touché, et il doit être partagé

#LaPrécaritéTue https://t.co/M8ORUiFAIX","2019-11-13T10:24:01.000Z","ericcoquerel","M",59,FALSE,"93","LFI","La France Insoumise",1,4
"670040","770957104152768512",FALSE,"1002274528213561344","«Cette cérémonie en hommage au colonel Arnaud Beltrame, c’est aussi un hommage rendu à ceux qui chaque jour veillent sur notre vie. A nos gendarmes, à nos policiers, à nos soldats &amp; nos pompiers qui sont toujours prêts à risquer leur existence pour sauver la nôtre. » @EricPAUGET1 https://t.co/UUao5hbI9G","2018-05-31T19:44:03.000Z","EricPAUGET1","M",47,FALSE,"6","LR","Les R<e9>publicains",1,3
"1787142","861587157416378368",FALSE,"939146159498715137","Entretien constructif sur la situation dans le Maghreb et au Moyen Orient avec le Ministre Britannique @AlistairBurtUK @UKinFrance @francediplo https://t.co/OaTX4HjBS9","2017-12-08T14:54:27.000Z","Sonia_Krimi","F",35,TRUE,"50","LREM","En marche !",1,2
"1354169","870216254300270593",FALSE,"1285541268014223360","Direct @AssembleeNat #commissiondenquête #COVID<U+30FC>19 le médecin-colonel @PatrickHertgen est clair: la consigne 15 a été reproduite en rappelant le 112. Les attaques ont été nombreuses; l'entre-soi #SAMU est inacceptable! 
L'urgence oblige une vraie réactivité&lt;15sec! @LCP https://t.co/kDd31AbLaQ","2020-07-21T11:44:57.000Z","MartineWonner","F",53,TRUE,"67","LREM","En marche !",1,3
"629070","162094209",FALSE,"980727037613826048","Que peuvent les pouvoirs publics dans l'industrie du jeu vidéo ? via @franceculture #ComEco @https://www.franceculture.fr/emissions/le-numerique-est-politique/le-numerique-est-politique-du-dimanche-01-avril-2018","2018-04-02T08:42:01.000Z","ebothorel","M",51,TRUE,"22","LREM","En marche !",1,3
"395662","846977443571388420",FALSE,"874745312266551296","Fromagerie latresne à la rencontre et l'écoute de nos agriculteurs:circuits courts,formation #legislatives2017 
#circo3312@EnMarcheGironde","2017-06-13T21:48:29.000Z","duboschristelle","F",41,TRUE,"33","LREM","En marche !",1,2
"10772","3023497329",FALSE,"1295767970342481922","<U+0001F4FB> C’est la rentrée ! Rendez-vous ce mercredi à 8h20 sur @franceinter pour le grand entretien avant l’ouverture des #AMFiS2020 ! 
<U+27A1><U+FE0F> Participez avec #le69inter https://t.co/toY1JFaSgo","2020-08-18T17:02:12.000Z","AQuatennens","M",27,FALSE,"59","LFI","La France Insoumise",1,1
"742059","406978622",FALSE,"1095775086735474690","Par la culture, nous pourrons vaincre le racisme, l’antisémitisme et toutes les formes d’intolérance. Avec les jeunes du @theatre_liberte, récompensés hier par un #PrixIlanHalimi, nous avons en partage l’amour des valeurs de la République. https://t.co/4DjseE9OvZ","2019-02-13T20:01:53.000Z","franckriester","M",43,TRUE,"77","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,2
"808836","882350664",FALSE,"1380448819712774144","Orpaillage illégal : notre proposition de permettre aux agents police judiciaire d’effectuer contrôles et fouilles dans le cadre des opérations Harpie est adoptée ! #LoiClimat","2021-04-09T09:13:40.000Z","GabrielServille","M",58,FALSE,"973","GDR","Parti progressiste martiniquais",2,4
"1170342","733339165379731458",FALSE,"1013065674904756225","Pour fêter la première année de laboratoires législatifs avec les habitants de la circonscription, #LaboratoireLégislatif exceptionnel à l'@AssembleeNat en présence de @FdeRugy. Des échanges francs et constructifs. Ces temps citoyens sont précieux à mon action. #Circo9403 https://t.co/jPq0hK0vwK","2018-06-30T14:24:13.000Z","LauStmartin","M",32,TRUE,"94","LREM","En marche !",1,1
"1348669","2769842216",FALSE,"1248202146836893696","La #Région #AuvergneRhôneAlpes mobilise les #étudiants infirmiers pour venir en aide aux #soignants. https://t.co/dVEzDDUS3X","2020-04-09T10:52:36.000Z","MartialSaddier","M",48,FALSE,"74","LR","Les R<e9>publicains",1,3
"828053","471163803",FALSE,"985597557727551489","Edwy Plenel nous parle de la colère des associations d'aide aux migrants, alors qu'une majorité de Français souhaite plus de fermeté vis-à-vis de l'immigration. La colère majoritaire ne l'intéresse pas, il préfère défendre son idéologie immigrationniste. #MacronBFMTV","2018-04-15T19:15:43.000Z","GilbertCollard","M",69,FALSE,"30","NI","Front National",1,5
"1074732","866604231847018496",FALSE,"1258725298264248397","""L'histoire ne s'écrit jamais de manière innocente"" Pierre Laborie Souvenons-nous du passé en ces temps incertains. Pour qu'ils ne soient pas morts en vain. Pour que  le @coe créé par espoir demeure notre phare pour les droits de l'homme #8Mai1945   https://t.co/ZeXzauoujR","2020-05-08T11:47:51.000Z","JDetemmerman","F",40,TRUE,"59","LREM","En marche !",1,2
"644299","87886754",FALSE,"906832751244058624","Arrêtons de parler du Front National. Le meilleur moyen de le combattre, c'est de proposer des solutions aux Français #LeGrandJury","2017-09-10T10:52:30.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"1662850","1255991936",FALSE,"929346693941944321","Commémoration du #11Novembre aujourd'hui à Bruxelles. 99e anniversaire de l'armistice et hommage rendu aux soldats morts au combat <U+0001F1EB><U+0001F1F7><U+0001F1E7><U+0001F1EA><U+0001F1EA><U+0001F1FA> https://t.co/ROXcGMFqBU","2017-11-11T13:54:52.000Z","PA_Anglade","M",31,TRUE,"999","LREM","En marche !",1,1
"836597","947822287",FALSE,"939389365523857410","Tout à l'honneur du @LeGers32 et à ses travailleurs sociaux d'assumer cette mission 24h/24 7J/7 d'accueil &amp; de #solidarité en faveur des mineurs non accompagnés #MNA = il reste à l'Etat de clarifier sa position https://t.co/NTbhq74EVv","2017-12-09T07:00:52.000Z","GiseleBiemouret","F",65,FALSE,"32","NG","Parti socialiste",1,5
"1193706","864595354578300928",FALSE,"1316361942706118658","<U+0001F4FB> Retrouvez moi demain en direct dans la matinale de @Bleu_Gironde https://t.co/0S1voncka8","2020-10-14T12:55:18.000Z","PrudhommeLoic","M",48,FALSE,"33","LFI","La France Insoumise",1,3
"733789","542779549",FALSE,"1036272874527580160","L’inspiration bretonne désormais partout à l’@AssembleeNat<U+0001F37A>

https://t.co/Ki2b7twV5L","2018-09-02T15:21:20.000Z","F_BACHELIER","M",38,TRUE,"35","LREM","En marche !",1,2
"1920934","888033440393822208",FALSE,"1373930399114665989","<U+0001F4C5>Retrouvez mon agenda de la semaine<U+2935><U+FE0F> https://t.co/gnKEA95jcY","2021-03-22T09:31:48.000Z","VGB83","F",48,TRUE,"83","LREM","En marche !",1,3
"396664","1143094713010073600",FALSE,"1359785791443058689","Très heureux d’avoir relancé le #ComiteDesMairesLR hier avec son président @GilAverous ! 

S’appuyer sur notre solide ancrage territorial et sur l’expérience incontestable de nos Maires, est un préalable indispensable pour construire notre projet pour la #Presidentielle2022 ! https://t.co/efJ6wglL8p","2021-02-11T08:46:10.000Z","ChJacob77","M",58,FALSE,"77","LR","Les R<e9>publicains",1,4
"176833","472903732",FALSE,"1322549138223886337","Les nouveaux visages de la #précarité : « On voit la misère sociale en bas et en face de chez nous » 

<U+0001F449> Avec la crise, ce sont des milliers de familles fragiles qui basculent et viennent grossir les rangs des demandeurs d’aide de 1ère nécessité ...

https://t.co/Z4TL2WGrJ5","2020-10-31T14:41:00.000Z","Aurelientache","M",33,TRUE,"95","LREM","En marche !",1,1
"259938","436780101",FALSE,"919504239084359680","50eme Anniversaire des parcs nationaux.Rendons hommage à la clairvoyance du général De Gaule,à son intuition de mobiliser les territoires","2017-10-15T10:04:28.000Z","BertrandPancher","M",59,TRUE,"55","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,4
"1783273","864531980033110018",FALSE,"971740229571874816","Aux côtés de @LaetitiaAvia @auroreberge et Jacques toubon @Defenseurdroits je m'exprime sur la #parité à l'@AssembleeNat #journeedesfemmes #journeedesdroitsdesfemmes #JourneeInternationaleDesDroitsdelafemme https://t.co/p82byCAiWX","2018-03-08T13:31:39.000Z","sirasylla76","F",37,TRUE,"76","LREM","En marche !",1,2
"331130","863846061202341890",FALSE,"1196391621144797185","#direct #cicad Forum International de Dakar sur la Paix et la sécurité en Afrique. Le multilatéralisme est nécessaire pour trouver des solutions aux problématiques africaines sur ces sujets en renforçant nos partenariats. @EPhilippePM @florence_parly @JY_LeDrian  #DAKARFORUM https://t.co/b7xjgPKow0","2019-11-18T11:36:05.000Z","CaroleBBonnard","F",52,TRUE,"60","LREM","En marche !",2,3
"1662448","1255991936",FALSE,"983440683875864576","Journée #Brexit! Entretien stimulant avec @guyverhofstadt Président du @ALDEgroup &amp; du groupe pilotage #Brexit au Parlement européen. Échanges constructifs &amp; positifs avec @EP_President &amp; @pierremoscovici. Unité des européens et des Institutions dans la négociation en cours. https://t.co/tSd3RUKbzZ","2018-04-09T20:25:05.000Z","PA_Anglade","M",31,TRUE,"999","LREM","En marche !",1,1
"664624","1446653228",FALSE,"954304281628299264","Les dossiers avancent sur Epernay ! Avec le Maire d Epernay Franck Leroy place Beauvau, Réunion au cabinet du ministre de l'intérieur #police #Epernay https://t.co/iw6BlA121V","2018-01-19T10:47:25.000Z","GirardinEric","M",55,TRUE,"51","LREM","En marche !",1,4
"1053547","865482011523166209",FALSE,"1042712840681992192","<U+25B6><U+FE0F>Pour transformer notre industrie par le numérique @EPhilippePM annonce aujourd'hui à @velizy:
<U+2714><U+FE0F>L'accompagnement de 30000 #PME vers l'investissement numérique
<U+2714><U+FE0F>Suramortissement de 40% pendant 2 ans pour les investissements robotiques et numériques des #PME

#PACTE https://t.co/jnSOrEbEq9","2018-09-20T09:51:28.000Z","jnbarrot","M",34,TRUE,"78","MODEM","Mouvement D<e9>mocrate",1,1
"1621435","380373029",FALSE,"1062407020677095424","#Ouibus.  La #SNCF , selon <U+2066><U+2066>@lemondefr<U+2069> « tire un trait sur les #CarsMacron ». 
Reste plus qu’à tirer un trait sur #Macron lui-même ?!:-) https://t.co/o3eqHltorU","2018-11-13T18:09:06.000Z","phgosselin","M",51,FALSE,"50","LR","Les R<e9>publicains",2,3
"580621","450644069",FALSE,"1021755975353683968","'' Ainsi, à l'occasion du 100 ème anniversaire de Madiba, on se retrouve à la croisée des chemins. Deux visions très différentes de l'avenir de l'humanité sont en concurrence pour les cœurs et les esprits des citoyens du monde entier.'' @socialistesAN  https://t.co/yTGh60mBWg https://t.co/wU8Wl4rjMh","2018-07-24T13:56:22.000Z","potierdominique","M",53,FALSE,"54","NG","Parti socialiste",1,3
"283204","59800834",FALSE,"1210550936919248896","#JournalDeLaDéputée
Et voici comme annoncé le 6ème numéro de mon journal, pour vous informer et vous rendre compte de mon action. L’occasion aussi de vous présenter tous mes meilleurs vœux pour la nouvelle année ! @Republicains_An @GroupeLRI 
 https://t.co/j6lT06MR5Y","2019-12-27T13:20:08.000Z","Brigitte_Kuster","F",58,FALSE,"75","LR","Les R<e9>publicains",2,4
"1683124","448808766",FALSE,"1276179743587647490","J’ai signé dans le cadre du projet de loi de finances rectificative l’amendement de @S_Mazars qui propose un plan d’urgence en faveur des voyagistes scolaires et linguistiques et des colonies de vacances qui ne pourront se tenir compte tenu de la situation sanitaire. #DirectAN","2020-06-25T15:45:35.000Z","RichardLioger","M",60,TRUE,"57","LREM","En marche !",1,4
"616615","162094209",FALSE,"1355060237372452865","« La fibre va-t-elle (enfin) arriver à Paimpol ? #Paimpol »
C’est clef pour le territoire. Et l’État est au rdv des financements, en libérant 240 millions d’euros pour la fibre bretonne ces derniers mois.
@OuestFrance
 https://t.co/zHk4VmCOKw","2021-01-29T07:48:31.000Z","ebothorel","M",51,TRUE,"22","LREM","En marche !",1,3
"1841705","282119887",FALSE,"1300801166796873736","#rentreescolaire2020  
Avec le recteur de #Paris @CKerrero et @dburkli, à la rencontre des enfants et des professeurs de l’école élémentaire 21 rue Milton #Paris9.

Heureux que les écoliers retrouvent les chemins des apprentissages.

Et merci aux enseignants pour leur engagement. https://t.co/Yunw8KHdlD","2020-09-01T14:22:20.000Z","sylvainmaillard","M",43,TRUE,"75","LREM","En marche !",1,2
"1001725","118977224",FALSE,"1317722079211397123","[#SurLeTerrain] : <U+0001F5A5><U+0001F4F2> https://t.co/JPipNIxkjp
Retour sur la visite du collège Toulouse-Lautrec, où nous avons abordé avec les équipes les conditions inédites de la rentrée scolaire, et les futurs projets pédagogiques. https://t.co/xkiCMZGrU8","2020-10-18T07:00:00.000Z","jeanluclagleize","M",59,TRUE,"31","MODEM","Mouvement D<e9>mocrate",2,4
"502501","3063365597",FALSE,"998154512346107904","Aides sociales:

""Nous ne sommes pas condamnés à compenser systématiquement les inégalités par des aides sociales. On peut avoir une politique ambitieuse, qui traite les inégalités à la racine: formation, apprentissage...""
#émancipation 

@BrunoLeMaire sur #LeGrandRDV d'@Europe1 https://t.co/XTFY9xdTlX","2018-05-20T10:52:35.000Z","LabaronneDaniel","M",62,TRUE,"37","LREM","En marche !",2,4
"951287","615337066",FALSE,"953335521333440513","Je débats ce soir sur @LCP dans l'émission @CaVousRegarde sur le scandale #Lactalis https://t.co/EpxQPgYH44","2018-01-16T18:37:55.000Z","moreaujb23","M",40,TRUE,"23","LREM","En marche !",1,2
"1625055","2979937161",FALSE,"1130968125611151361","<U+0001F4A7>@Nogent94130 représentée par son maire, @JacquesJPMartin , président du Territoire Paris-Est Marne &amp; Bois, rejoint le réseau @DelGenVMA !
Un nouveau territoire s’engage pour les métiers d’art et les @labelepv .
@apcmafrance @CMA_CFA94 @bernard_stalter @JDAofficiel https://t.co/AEH8oMtJWY","2019-05-21T22:46:28.000Z","PhilippeHuppe","M",49,TRUE,"34","LREM","En marche !",2,3
"854959","339155330",FALSE,"1372201154155851780","Égalité femmes-hommes, merci aux @JeunesMacron pour leurs propositions :

<U+27A1><U+FE0F>égalité professionnelle et dans l’enseignement supérieur
<U+27A1><U+FE0F>parité en politique
<U+27A1><U+FE0F>prise en charge à 100% des soins pour l’endométriose 
<U+27A1><U+FE0F>https://t.co/FvvG7QXjc8

@Ambroise_Mejean @romanebiston @anthoopl https://t.co/c5NVFmDDXq","2021-03-17T15:00:24.000Z","g_gouffiercha","M",31,TRUE,"94","LREM","En marche !",1,1
"1471050","864116167841116160",FALSE,"923496724374736896","Cette nuit, les députés ont adopté la hausse de CSG contrepartie des baisses de cotisations et  gain net de pouvoir d'achat pour les actifs https://t.co/BSwqanKdye","2017-10-26T10:29:11.000Z","npouzyreff78","F",56,TRUE,"78","LREM","En marche !",1,4
