,X,text,possibly_sensitive,created_at,twitter.x,sexe,Label,sentiment,test
102,259178,"<U+0001F44F>Bravo aux collégiens, à leurs enseignants et à l'agriculteur de Saulx-Marchais pour cette initiative pédagogique originale!
<U+0001F449>https://t.co/oM0hOhz14f
@jmblanquer @EducationFrance @acversailles @LaREM_AN",False,2019-07-02,fgranjus,F,1,1,True
103,528751,"RIP @BernardTapie avait des  parts d’ombre et de lumière comme nous tous. Homme entier rayonnant qui a dérangé, un meneur de combat juste, un personnage qui a toujours osé. Chacun aura son opinion. Chacun a le droit a l’erreur. @DeputesDem @EmmanuelMacron https://t.co/YZG5MmTFQF",False,2021-10-03,f_personne,F,-1,1,False
104,240024,"Discours d'@EPhilippePM en complémentarité avec la vision d'@EmmanuelMacron.
Retour à la confiance, courage politique et esprit de conquête! https://t.co/CQVKE7R8SQ",False,2017-07-04,EPoulliat,M,1,1,True
105,32349,"""J'ironiserai pas de la capacité du Préfet de police de Paris à repérerqui sont les organisateurs des manifestations policières en ce moment, mais il y a là sans doute une utilisation à géométrie variable du droit à manifester !"" #DirectAN",False,2020-06-30,alexiscorbiere,M,-1,-1,True
106,335261,"<U+0001F4CD>Nouvelle réunion de travail des députés @LaREM_AN avec la Ministre @barbarapompili, pour préparer le futur texte de loi «climat et résilience».

Nous échangeons sur la partie «se loger», avec la rénovation des bâtiments/logements et la lutte contre l’artificialisation des sols. https://t.co/XjegCELndx",False,2021-02-05,JCColasRoy,M,0,0,True
107,233810,L'Espagne a beaucoup souffert des politiques d'austérité. #LOPINION #Catalogne,False,2017-10-02,ericcoquerel,M,-1,-1,True
108,647015,"Promotion du #Hijab par le Conseil de l'Europe : l’Europe, si prompt à remettre en questions les valeurs de certains Etats membres, ne peut pas être le cheval de Troie de l’islam politique #QAG https://t.co/g6XVQs5Rcr",False,2021-11-03,valerieboyer13,F,-1,-1,True
109,235663,"Hommage à Simone Veil , son courage et sa détermination en ont fait la femme politique française du XX ème siècle . https://t.co/Qwtid78NlY",False,2017-07-02,DiardEric,M,1,1,True
110,138619,<U+0001F4E3> Prochain café-débat : Le Bistro Édouard à #Courbevoie <U+27A1><U+FE0F>https://t.co/YmdadYQNde #circo9203 #laRepubliqueEnMarche https://t.co/fvv1r7nxnL,False,2017-06-01,Ch_Hennion,F,0,0,True
111,573068,"L'engagement remarquable des #policiers et des #gendarmes au service de notre sécurité ne saurait être abîmé. Ces femmes et ces hommes défendent chaque jour, dans des conditions toujours plus difficiles, les valeurs de la République française. Ils méritent notre respect. https://t.co/YFfeZ9RsMo",False,2020-06-09,rscactu,M,1,1,True
112,176290,"En cas de #ViolencesPolicières, nous proposons qu'une enquête administrative contradictoire avec accès de la ou des victimes au dossier d'enquête soit systématiquement mise en œuvre. #LoiAntiCasseurs https://t.co/Gjd8hhBYSj",False,2019-01-31,Deputee_Obono,F,0,-1,False
113,378777,"Matinée à Cérilly, dans l’Allier, où j’ai signé la convention de revitalisation du bourg. 

L’État met à disposition une ingénierie gratuite pour les communes de moins de 3500 habitants ! @ANCTerritoires https://t.co/l6FxqC8vqr",False,2021-09-13,JoelGiraud05,M,1,0,False
114,90276,Lancement du comité d'orientation des infrastructures pour définir les grdes priorités des pol de transport de demain! #AssisesMobilité https://t.co/stzie6Qvfz,False,2017-10-17,BenoitSimian,M,1,0,False
115,65084,"L'#apprentissage de la langue, de son orthographe, est aussi ce qui permet à chacun de trouver sa place dans la société. Ce doit être une priorité. #DirectAN https://t.co/8IfRwg52CA",False,2018-01-17,AurelienPradie,M,0,0,True
116,242901,"La formation professionnelle et l'apprentissage sont des enjeux essentiels pour les Outre-mer qui comptent des taux de chômage supérieurs à la moyenne nat: nous souhaitons que nos spécificités géographiques, économiques ou sociales soient prises en compte dans la réforme (2/2).",False,2018-02-23,ebareigts,F,0,0,True
117,486810,"Concrètement depuis 2017 :
<U+2705>La @VilledArles c'est 973 entreprises de <U+2795> 
<U+2705> La @VilleMiramas c'est 298 entreprises de <U+2795> 
<U+2705> La @villeistres c'est 508 entreprises de <U+2795> 
<U+2705> #Tarascon  c'est 215 entreprises de <U+2795>
#MacronTF1 https://t.co/HXgxvYgoMo",False,2021-12-15,MonicaMichel_Of,F,0,0,True
118,96569,"COMMUNIQUÉ DE PRESSE : Nicolas Hulot, signal fort pour l’environnement.
@N_Hulot, nouveau ministre de de la #TransitionEcologique https://t.co/DJfh0Dziyf",False,2017-05-18,BertrandPancher,M,1,0,False
119,20879,"Ce matin à #Bazancourt avec @GirardinEric à @Cristal_Union, coopérative engagée:
<U+27A1><U+FE0F> Réduit son emprunte carbone, diminue les emballages plastiques
<U+27A1><U+FE0F> Mise sur les biocarburants
<U+27A1><U+FE0F> Investi dans la recherche et la montée en compétences https://t.co/QyCSaEHXPb",False,2019-12-09,ainakuric,F,1,0,False
120,198792,"[AGENDA DE LA SEMAINE]

Mon agenda est maintenant disponible sur la page d'accueil de mon site en ligne et mis à jour régulièrement. Glissez la souris sur chacun des événements pour plus d'informations ! <U+0001F4BB><U+0001F5B1>

 <U+0001F449> https://t.co/4FgGwYI3eI https://t.co/UZO0maZsAu",False,2018-07-10,DominiqueDavid_,F,0,0,True
121,327999,"""La vision de @EmmanuelMacron sur #Afrique nécessite de revisiter les pratiques françaises en termes d'aide publique au développement, d'accès aux savoirs français avec des échanges plus équilibrés, d'accès à la question des biens culturels"" #CVR @LCP @JY_LeDrian @LaREM_AN https://t.co/s2FQoNXf8R",False,2017-11-29,JMaireofficiel,M,0,0,True
122,370272,"<U+0001F343> En commission des finances ce matin, nous auditionnons Didier Migaud, Président du Conseil des prélèvements obligatoires sur le rapport « la fiscalité environnementale au défi de l’urgence climatique ». https://t.co/N02xLEYW42",False,2019-09-18,jp_mattei,M,0,0,True
123,627895,"CMP pour la Loi #MaSanté2022 conclusive! Des mesures importantes vont pourvoir être mises en œuvre avec la fin du Numerus Clausus, la transformation des études, dvt de la télémédecine et du télésoin, la fin de l'exercice cloisonné et le patient tjs au coeur de nos réformes! https://t.co/Fw45zmHcm7",False,2019-06-20,stephanie_rist,F,1,0,False
124,476759,"<U+0001F7E0>Hier soir, j’ai représenté les @DeputesDem pour saluer l’accord trouvé sur la loi #Egalim2 par la commission mixte paritaire à laquelle j’appartiens. 

Il est impératif de soutenir une juste rémunération des agriculteurs afin que le système n’ait pas raison de leur courage. https://t.co/N78CRB4LnE",False,2021-10-07,michelecrouzet,F,1,1,True
125,426668,"<U+0001F4AC> Quand vous vivez avec moins de 1000€ par mois, la question du délai n’est pas audible. Il faut trouver des mesures d’accompagnement. @EmmanuelMacron en a conscience : il est l’un des responsables politiques qui est le plus allé au contact des Français. @LCI",False,2018-12-09,MFesneau,M,1,-1,False
126,479544,"Et si avec ce comportement là, il se fout pas des françaises et français !!<U+0001F631><U+0001F631>... la classe Affaires pour... https://t.co/tZvGOnY7GH",False,2017-09-21,MichelePeyron,F,-1,-1,True
127,330274,"#AirFrance : les vols prévus les jours prochains sont maintenus car ils sont essentiels à la vie de la nation. 

J’en profite pour remercier tous les personnels engagés dans les opérations de rapatriement de nos compatriotes actuellement à l’étranger. @gouvernementFR @DGAC",False,2020-03-16,Djebbari_JB,M,1,1,True
128,66817,<U+0001F534>#MorandiniLive | La #République française c’est justement de lutter contre le #racisme ! Cette question n’est pas qu’américaine comme on l’entend beaucoup trop souvent. @CNEWS https://t.co/BSzATdKogu,False,2021-04-02,Aurelientache,M,-1,-1,True
129,396291,"Nous poursuivons nos auditions de la MI sur les #therapiesdeconversion avec @TimdeRauglaudre et @JL_Adenor, les auteurs de ""Dieu est amour"" aux 
@Ed_Flammarion et de ""Homothérapies"" pour @ARTEfr https://t.co/W08otpnnDZ",False,2019-11-26,LaurenceVanceu,F,0,0,True
130,86823,"47 propositions : 
Déconstruction du tabou des menstruations 
Contrôler/Clarifier la composition des protections hygiéniques 
Lutter contre la précarité menstruelle 
Améliorer le suivi sanitaire et gynécologique des femmes
 https://t.co/a9TaPr5Ivj",False,2020-02-13,BenedictTaurine,F,0,0,True
131,333999,"Petit déjeuner sur le stand de la @NvelleAquitaine avec notre Président @al_rousset : pruneaux d'Agen, gâteau creusois, viande limousin, noix du Périgord, chabichou du Poitou... Un régal de retrouver les saveurs de ma région ! #SIA2018 #ruralité #terroir #gastronomie #patrimoine https://t.co/IPMD2TFsXd",False,2018-02-28,moreaujb23,M,1,1,True
132,14734,"Avec ""Et demain"", 350 stars chantent pour la Fondation des hôpitaux de France | Le Huffington Post  https://t.co/ws4u47gtFW",False,2020-04-08,agnesfirmin,F,0,1,False
133,14490,"#DirectAN Séance des #QAG, émouvante dernière question @Chris_Bouillon élu maire de barentin . Bel hommage rendu par @EPhilippePM pour ces 13 ans passés @AssembleeNat . Au plaisir de te revoir sur d’autres bancs, ceux de notre département. https://t.co/MKPgIysCFz",False,2020-06-16,agnesfirmin,F,1,1,True
134,146239,Sur LCI dans 2 min,False,2017-08-25,claireopetit,F,0,0,True
135,590329,Je félicite le Grand port de #Marseille pour ses efforts visant à proposer une solution d’avitaillement #GNL pour les navires dès l’été 2019. Cet engagement devra être tenu : il en va de la santé des Marseillais et de notre environnement #GPMM https://t.co/vDzfTS9p5Y,False,2018-11-22,saidahamada,M,1,1,True
136,538014,"Merci à Mickael Guigou , 
pur produit du club ,
tu étais déjà là en 2003 ,
fidèle, tu es l'âme du club @mhbofficiel https://t.co/AKg0jB4X8T",False,2018-05-27,PatrickVignal,M,1,1,True
137,521000,"<U+26A0><U+FE0F> <U+0001F1EA><U+0001F1FA>   Il se passe quelque chose en Europe !
Après l'Espagne, les socialistes des Pays Bas ont gagné contrairement aux pronostics. A l’échelle européenne pour la première fois depuis 15 ans, les socialistes  sont dans les sondages tout près de l’emporter sur les conservateurs.",False,2019-05-24,faureolivier,M,1,1,True
138,649020,"<U+0001F399>L'union nationale c'est aussi permettre à l'opposition de s'exprimer. Arrêtons de faire ce procès à l'opposition, nous sommes là pour faire des propositions. #SUDRADIO https://t.co/pZYBgji4o8",False,2020-03-29,valerieboyer13,F,0,-1,False
139,626252,En Commission #DDAT sur le financement participatif dans le secteur de l’#énergie. J’attire l’attention sur la participation à la gouvernance des contributeurs financiers des porteurs de projets. https://t.co/6rOWQBpXNT,False,2020-02-19,SKerbarh,F,0,0,True
140,443751,"<U+0001F4F9> ""Je suis pour un grand référendum sur l'immigration. C'est aux Français de prendre position sur cette immigration légale dérégulée, sans parler de l'immigration clandestine massive qui entraîne des problématiques d'insécurité majeures."" #VALP #PJLPrincipesRépublicains https://t.co/OQFtQbh6dF",False,2021-02-11,MLP_officiel,F,-1,-1,True
141,546393,"#DirectAN <U+0001F3DB> #PLF2022 
J'interviendrai ce matin en commission @AN_AfEco pour les @DeputesDem lors de l'examen des crédits agriculture et outre-mer https://t.co/FQeqQ1tDfC",False,2021-10-20,phbolo,M,0,0,True
142,206563,"#TaxeGAFA pour + de #JusticeFiscale : «Chaque étape accomplie nous rapproche d’un espace européen régulé»  

<U+0001F539>Retrouvez mon intervention sur l’examen de la taxe sur les services numériques<U+2935><U+FE0F>

@BrunoLeMaire @pierremoscovici @UEFrance @VMoutarlier @PSaintAmans @OECDtax https://t.co/SyUKzy4U0b",False,2019-04-02,EmilieCariou,F,0,0,True
143,421412,"J’ai interrogé @CCastaner au sujet des licences de taxi inexploitées que la PP est censée remettre sur le marché, + de 3 500 licences st à l'arrêt. 600 nouvelles devaient être attribuées. La situation est critique pour les locataires gérants... 
https://t.co/KmQmVvALTc",False,2019-06-06,mjidelguerrab,M,-1,-1,True
144,461253,Au meeting de @JLMelenchon et @JhRatenon avec @Deputee_Obono à #LaRéunion https://t.co/20yV7QUN8p,False,2017-09-16,mathildepanot,F,0,0,True
145,473469,"Face aux menaces qui pèsent sur le régime d'indemnisation des #intermittents du spectacle et pour répondre à leurs inquiétudes légitimes, j'ai interrogé la Ministre du travail, Mme @murielpenicaud et le Ministre de la Culture M. @franckriester <U+2935><U+FE0F>
https://t.co/l1tYo3DGvH",False,2019-06-13,Michel_Larive,M,-1,-1,True
146,603915,"Dans le chaos, l’espoir : le clin d’œil photo de Reza à #Rodez.
Magnifique. Déchirant.
J’étais venu voir le noir de Soulages, j’ai vu la lumière de la paix sur ces visages expressifs.
#Afghanistan #guerre #photo <U+2066>@REZAphotography<U+2069> #Massoud #peace  https://t.co/HMAY3ygCj4",False,2020-07-31,Sebastien_Nadot,M,-1,-1,True
147,15828,"#DirectAN @AN_AfSoc Audition de Didier Migaut @Courdescomptes , le jour de la parution des dix recommandations formulées sur les régimes spéciaux #retraites ds la perspective de la création d’1 système universel de retraite. @RATPgroup @SNCF @EDFofficiel @ENGIEgroup https://t.co/0Yn8u0kfKQ",False,2019-07-16,agnesfirmin,F,0,0,True
148,176977,"#DirectAN #PJLpacte Nous demandons la suppression de cet article qui approfondit les liens entre recherche publique &amp; entreprises privées car, outre les risques de conflits d'intérêts, il y a une contradiction fondamentale entre la logique du profit et celle de l'intérêt général https://t.co/vOsw6lyxj5",False,2018-09-27,Deputee_Obono,F,-1,-1,True
149,424638,"L’ordre national du mérite décerné à un jeune chef d’entreprise natif du chaunois, Monsieur Abdeslam Koulouh est issu d’une famille modeste ; il est à l’origine de la création de plus de 500 emplois et... https://t.co/QChdEjtZSP",False,2019-03-14,MarcDelatte,M,1,1,True
150,410639,Ce soir #AssisesMobilite @SAM18200 : donner la parole aux citoyens et aux institutionnels pour construire les mobilités de demain! https://t.co/Yjuufhw02T,False,2017-11-06,LoicKervran18,M,1,1,True
151,306175,"Incompétence ou manipulation populiste .... j’hésite. Une intervention mensongère, c’est une évidence @Fabien_Rssl 
https://t.co/9K6R80cEOZ",False,2019-06-02,g_gouffiercha,M,-1,-1,True
152,623379,"Très belle cérémonie des voeux à Montracol.
Merci au Maire et à son équipe pour cette cérémonie chaleureuse placée sous le signe de l'optimisme.
#voeux2019 https://t.co/PhSF46vJaO",False,2019-01-06,S_Trompille,M,1,1,True
153,503521,"Pourquoi le ministre de l'Intérieur et le Premier ministre ont si peur de dire le mot ""#islamiste"" dans leur discours ? Est-ce que ce mot leur brûle les lèvres ?
Pour combattre un mal il faut le dénoncer et ne pas en avoir peur. 
#Castaner #DirectAN #MickaëlHarpon https://t.co/Tuu3575B7a",False,2019-10-09,dupontaignan,M,-1,-1,True
154,3378,"Je ne suis pas d’accord pour que la solution des municipales soit une élection sans campagne électorale. Si le risque sanitaire n’est pas levé, la plus sage décision est de reporter et de ne pas reproduire l’erreur du 15 mars dernier. #Municipales2020 https://t.co/mc5DdUOhNz",False,2020-05-22,AQuatennens,M,-1,-1,True
155,411035,"Réunion @Conv_Citoyenne ""se nourrir"" : @J_Denormandie refuse de taxer les produits ultra transformés sous couvert de justice sociale. Les @les150ccc lui répondent : ""nous vous avons demandé pour ça un chèque alimentaire pour les + précaires !"" 
#CCC #Malbouffe",False,2020-12-08,PrudhommeLoic,M,-1,-1,True
156,179976,"Je viens d'intervenir à l'Assemblée nationale dans le cadre de l'examen de l'article 1 du projet de loi ""Agriculture : équilibre des relations commerciales dans le secteur agro-alimentaire"". Dans ce dossier comme dans d'autres, les engagements pris... https://t.co/6eTgA969oQ",False,2018-09-13,DavidDhabib,M,-1,0,False
157,336798,#Uriage De belles rencontres avec les habitant.e.s lors de Uria’jeux cet après-midi #EnMarche @LREMacron2017 #ChoisirLeRenouveau https://t.co/48dRBAYngO,False,2017-05-27,JCColasRoy,M,1,1,True
